Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),extremes,extremes_smoothing,Wind Spd (km/h),humidity_mean
2014-04-03,-75.72,45.38,OTTAWA CDA,6105976.0,5.3,-3.2,1.1,16.9,0.0,0.0,0.0,0.0,31.0,-8.0,-7.101302242589389,12.333333333333336,0.0
2014-04-04,-75.72,45.38,OTTAWA CDA,6105976.0,5.2,-3.5,0.9,17.1,0.0,11.0,0.0,11.0,28.0,-11.0,-9.050651121294695,25.75,0.0
2014-04-05,-75.72,45.38,OTTAWA CDA,6105976.0,3.5,1.0,2.3,15.7,0.0,0.0,0.0,0.0,24.0,0.0,-4.525325560647348,27.04166666666667,0.0
2014-04-06,-75.72,45.38,OTTAWA CDA,6105976.0,7.5,-2.5,2.5,15.5,0.0,0.0,0.0,0.0,23.0,-7.0,-5.762662780323674,15.791666666666664,0.0
2014-04-07,-75.72,45.38,OTTAWA CDA,6105976.0,10.2,-3.5,3.4,14.6,0.0,16.9,0.0,16.9,20.0,-7.0,-6.3813313901618365,9.833333333333334,0.0
2014-04-08,-75.72,45.38,OTTAWA CDA,6105976.0,5.2,1.6,3.4,14.6,0.0,3.6,0.0,3.6,12.0,0.0,-3.1906656950809182,20.20833333333333,0.0
2014-04-09,-75.72,45.38,OTTAWA CDA,6105976.0,5.6,-1.3,2.2,15.8,0.0,0.0,0.0,0.0,9.0,-7.0,-5.095332847540459,19.83333333333333,0.0
2014-04-10,-75.72,45.38,OTTAWA CDA,6105976.0,16.0,-2.7,6.7,11.3,0.0,3.8,0.0,3.8,3.0,-5.0,-5.047666423770228,22.83333333333333,0.0
2014-04-11,-75.72,45.38,OTTAWA CDA,6105976.0,12.0,2.7,7.4,10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.5238332118851146,14.541666666666664,0.0
2014-04-12,-75.72,45.38,OTTAWA CDA,6105976.0,14.0,1.5,7.8,10.2,0.0,1.6,0.0,1.6,0.0,0.0,-1.2619166059425573,13.541666666666664,0.0
2014-04-13,-75.72,45.38,OTTAWA CDA,6105976.0,9.2,2.5,5.9,12.1,0.0,9.8,0.0,9.8,0.0,0.0,-0.6309583029712786,19.5,0.0
2014-04-14,-75.72,45.38,OTTAWA CDA,6105976.0,24.9,3.1,14.0,4.0,0.0,6.2,0.0,6.2,0.0,28.0,13.684520848514358,18.83333333333333,3.4166666666666665
2014-04-15,-75.72,45.38,OTTAWA CDA,6105976.0,2.4,-3.7,-0.7,18.7,0.0,7.0,0.0,7.0,0.0,-15.0,-0.6577395757428199,24.5,0.0
2014-04-16,-75.72,45.38,OTTAWA CDA,6105976.0,1.8,-8.8,-3.5,21.5,0.0,0.0,0.0,0.0,0.0,-16.0,-8.32886978787141,16.583333333333332,0.0
2014-04-17,-75.72,45.38,OTTAWA CDA,6105976.0,8.3,-4.6,1.9,16.1,0.0,0.0,0.0,0.0,0.0,-11.0,-9.664434893935706,15.333333333333336,0.0
2014-04-18,-75.72,45.38,OTTAWA CDA,6105976.0,11.2,0.0,5.6,12.4,0.0,0.4,0.0,0.4,0.0,-4.0,-6.832217446967852,11.125,0.0
2014-04-19,-75.72,45.38,OTTAWA CDA,6105976.0,10.5,2.5,6.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,-3.4161087234839265,18.041666666666668,0.0
2014-04-20,-75.72,45.38,OTTAWA CDA,6105976.0,16.0,-1.0,7.5,10.5,0.0,0.0,0.0,0.0,0.0,-4.0,-3.7080543617419632,11.291666666666664,0.0
2014-04-21,-75.72,45.38,OTTAWA CDA,6105976.0,18.2,7.0,12.6,5.4,0.0,4.6,0.0,4.6,0.0,0.0,-1.8540271808709816,10.541666666666666,0.0
2014-04-22,-75.72,45.38,OTTAWA CDA,6105976.0,11.7,8.7,10.2,7.8,0.0,9.8,0.0,9.8,0.0,0.0,-0.9270135904354908,11.583333333333336,0.0
2014-04-23,-75.72,45.38,OTTAWA CDA,6105976.0,9.5,3.0,6.3,11.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.4635067952177454,28.25,0.0
2014-04-24,-75.72,45.38,OTTAWA CDA,6105976.0,11.7,-0.7,5.5,12.5,0.0,0.0,0.0,0.0,0.0,-7.0,-3.7317533976088733,25.79166666666667,0.0
2014-04-25,-75.72,45.38,OTTAWA CDA,6105976.0,13.0,1.4,7.2,10.8,0.0,2.3,0.0,2.3,0.0,0.0,-1.8658766988044364,17.958333333333332,0.0
2014-04-26,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,4.5,5.8,12.2,0.0,1.3,0.0,1.3,0.0,0.0,-0.9329383494022182,16.083333333333332,0.0
2014-04-27,-75.72,45.38,OTTAWA CDA,6105976.0,11.7,4.0,7.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.4664691747011091,16.708333333333332,0.0
2014-04-28,-75.72,45.38,OTTAWA CDA,6105976.0,15.7,4.5,10.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.2332345873505545,19.0,0.0
2014-04-29,-75.72,45.38,OTTAWA CDA,6105976.0,14.2,5.5,9.9,8.1,0.0,2.0,0.0,2.0,0.0,0.0,-0.11661729367527728,29.91666666666667,0.0
2014-04-30,-75.72,45.38,OTTAWA CDA,6105976.0,8.0,4.9,6.5,11.5,0.0,18.0,0.0,18.0,0.0,0.0,-0.05830864683763864,23.79166666666667,0.0
2014-05-01,-75.72,45.38,OTTAWA CDA,6105976.0,17.9,6.0,12.0,6.0,0.0,0.2,0.0,0.2,0.0,0.0,-0.02915432341881932,17.416666666666668,0.0
2014-05-02,-75.72,45.38,OTTAWA CDA,6105976.0,14.0,7.0,10.5,7.5,0.0,1.0,0.0,1.0,0.0,0.0,-0.01457716170940966,16.541666666666668,0.0
2014-05-03,-75.72,45.38,OTTAWA CDA,6105976.0,15.5,7.5,11.5,6.5,0.0,8.0,0.0,8.0,0.0,0.0,-0.00728858085470483,15.916666666666664,0.0
2014-05-04,-75.72,45.38,OTTAWA CDA,6105976.0,10.4,6.5,8.5,9.5,0.0,16.2,0.0,16.2,0.0,0.0,-0.003644290427352415,18.916666666666668,0.0
2014-05-05,-75.72,45.38,OTTAWA CDA,6105976.0,14.1,4.2,9.2,8.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018221452136762074,18.791666666666668,0.0
2014-05-06,-75.72,45.38,OTTAWA CDA,6105976.0,13.0,4.8,8.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009110726068381037,18.08333333333333,0.0
2014-05-07,-75.72,45.38,OTTAWA CDA,6105976.0,17.0,1.3,9.2,8.8,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045553630341905197,8.416666666666666,0.0
2014-05-08,-75.72,45.38,OTTAWA CDA,6105976.0,19.2,4.0,11.6,6.4,0.0,0.5,0.0,0.5,0.0,0.0,-0.00022776815170952598,15.0,0.0
2014-05-09,-75.72,45.38,OTTAWA CDA,6105976.0,20.0,9.7,14.9,3.1,0.0,7.1,0.0,7.1,0.0,0.0,-0.00011388407585476296,20.0,0.0
2014-05-10,-75.72,45.38,OTTAWA CDA,6105976.0,23.5,14.2,18.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,-5.694203792738148e-05,24.08333333333333,0.0
2014-05-11,-75.72,45.38,OTTAWA CDA,6105976.0,23.9,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.847101896369074e-05,21.33333333333333,0.0
2014-05-12,-75.72,45.38,OTTAWA CDA,6105976.0,21.3,10.4,15.9,2.1,0.0,0.4,0.0,0.4,0.0,0.0,-1.423550948184537e-05,12.5,0.0
2014-05-13,-75.72,45.38,OTTAWA CDA,6105976.0,17.6,9.7,13.7,4.3,0.0,1.0,0.0,1.0,0.0,0.0,-7.117754740922685e-06,18.875,0.0
2014-05-14,-75.72,45.38,OTTAWA CDA,6105976.0,25.0,12.2,18.6,0.0,0.6,11.6,0.0,11.6,0.0,30.0,14.999996441122631,11.666666666666664,14.791666666666664
2014-05-15,-75.72,45.38,OTTAWA CDA,6105976.0,28.8,17.6,23.2,0.0,5.2,4.5,0.0,4.5,0.0,35.0,24.99999822056132,17.791666666666668,20.25
2014-05-16,-75.72,45.38,OTTAWA CDA,6105976.0,16.8,11.5,14.2,3.8,0.0,17.7,0.0,17.7,0.0,0.0,12.49999911028066,11.625,0.0
2014-05-17,-75.72,45.38,OTTAWA CDA,6105976.0,14.0,6.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24999955514033,13.916666666666664,0.0
2014-05-18,-75.72,45.38,OTTAWA CDA,6105976.0,15.5,4.5,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124999777570165,11.208333333333336,0.0
2014-05-19,-75.72,45.38,OTTAWA CDA,6105976.0,21.7,8.5,15.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5624998887850825,8.08695652173913,0.0
2014-05-20,-75.72,45.38,OTTAWA CDA,6105976.0,23.2,6.7,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812499443925411,6.75,0.0
2014-05-21,-75.72,45.38,OTTAWA CDA,6105976.0,24.0,8.7,16.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.39062497219627057,8.416666666666666,0.0
2014-05-22,-75.72,45.38,OTTAWA CDA,6105976.0,23.2,14.1,18.7,0.0,0.7,0.0,0.0,0.0,0.0,25.0,12.695312486098134,11.083333333333336,1.0416666666666667
2014-05-23,-75.72,45.38,OTTAWA CDA,6105976.0,20.2,12.2,16.2,1.8,0.0,6.4,0.0,6.4,0.0,0.0,6.347656243049067,9.625,0.0
2014-05-24,-75.72,45.38,OTTAWA CDA,6105976.0,22.8,10.5,16.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3.1738281215245334,8.5,0.0
2014-05-25,-75.72,45.38,OTTAWA CDA,6105976.0,26.4,8.0,17.2,0.8,0.0,0.5,0.0,0.5,0.0,28.0,15.586914060762265,12.125,7.708333333333332
2014-05-26,-75.72,45.38,OTTAWA CDA,6105976.0,28.0,15.7,21.9,0.0,3.9,0.0,0.0,0.0,0.0,31.0,23.29345703038113,13.375,12.916666666666664
2014-05-27,-75.72,45.38,OTTAWA CDA,6105976.0,20.5,13.9,17.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,11.646728515190569,13.916666666666664,0.0
2014-05-28,-75.72,45.38,OTTAWA CDA,6105976.0,16.3,11.1,13.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,5.823364257595284,17.208333333333332,0.0
2014-05-29,-75.72,45.38,OTTAWA CDA,6105976.0,18.8,8.9,13.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9116821287976418,7.0,0.0
2014-05-30,-75.72,45.38,OTTAWA CDA,6105976.0,23.3,10.5,16.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4558410643988209,15.125,0.0
2014-05-31,-75.72,45.38,OTTAWA CDA,6105976.0,23.1,10.5,16.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7279205321994104,11.666666666666664,0.0
2014-06-01,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,9.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,27.0,13.863960266099706,11.166666666666664,5.333333333333333
2014-06-02,-75.72,45.38,OTTAWA CDA,6105976.0,29.5,14.6,22.1,0.0,4.1,2.6,0.0,2.6,0.0,35.0,24.43198013304985,14.833333333333336,19.95833333333333
2014-06-03,-75.72,45.38,OTTAWA CDA,6105976.0,24.4,20.4,22.4,0.0,4.4,9.2,0.0,9.2,0.0,31.0,27.715990066524924,15.75,23.91666666666667
2014-06-04,-75.72,45.38,OTTAWA CDA,6105976.0,19.1,10.1,14.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,13.857995033262462,14.208333333333336,0.0
2014-06-05,-75.72,45.38,OTTAWA CDA,6105976.0,17.0,12.3,14.7,3.3,0.0,0.7,0.0,0.7,0.0,0.0,6.928997516631231,9.291666666666666,0.0
2014-06-06,-75.72,45.38,OTTAWA CDA,6105976.0,23.5,10.9,17.2,0.8,0.0,0.0,0.0,0.0,0.0,25.0,15.964498758315615,14.333333333333336,4.166666666666667
2014-06-07,-75.72,45.38,OTTAWA CDA,6105976.0,28.0,13.5,20.8,0.0,2.8,0.0,0.0,0.0,0.0,29.0,22.48224937915781,10.208333333333334,12.5
2014-06-08,-75.72,45.38,OTTAWA CDA,6105976.0,27.3,12.2,19.8,0.0,1.8,0.0,0.0,0.0,0.0,31.0,26.741124689578903,8.583333333333334,14.083333333333336
2014-06-09,-75.72,45.38,OTTAWA CDA,6105976.0,26.7,16.4,21.6,0.0,3.6,0.0,0.0,0.0,0.0,28.0,27.370562344789448,17.125,11.291666666666664
2014-06-10,-75.72,45.38,OTTAWA CDA,6105976.0,26.2,18.4,22.3,0.0,4.3,0.0,0.0,0.0,0.0,28.0,27.685281172394728,13.375,8.958333333333334
2014-06-11,-75.72,45.38,OTTAWA CDA,6105976.0,21.8,14.5,18.2,0.0,0.2,31.0,0.0,31.0,0.0,25.0,26.34264058619736,17.875,1.0416666666666667
2014-06-12,-75.72,45.38,OTTAWA CDA,6105976.0,20.2,14.3,17.3,0.7,0.0,9.8,0.0,9.8,0.0,0.0,13.17132029309868,14.458333333333336,0.0
2014-06-13,-75.72,45.38,OTTAWA CDA,6105976.0,25.5,18.7,22.1,0.0,4.1,10.0,0.0,10.0,0.0,32.0,22.58566014654934,11.791666666666664,12.125
2014-06-14,-75.72,45.38,OTTAWA CDA,6105976.0,17.5,11.5,14.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,11.29283007327467,17.083333333333332,0.0
2014-06-15,-75.72,45.38,OTTAWA CDA,6105976.0,23.4,11.5,17.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.646415036637335,10.416666666666666,0.0
2014-06-16,-75.72,45.38,OTTAWA CDA,6105976.0,23.2,9.3,16.3,1.7,0.0,0.0,0.0,0.0,0.0,26.0,15.823207518318668,7.708333333333332,9.541666666666666
2014-06-17,-75.72,45.38,OTTAWA CDA,6105976.0,28.0,12.5,20.3,0.0,2.3,18.2,0.0,18.2,0.0,33.0,24.411603759159327,10.041666666666666,13.5
2014-06-18,-75.72,45.38,OTTAWA CDA,6105976.0,24.8,15.9,20.4,0.0,2.4,0.0,0.0,0.0,0.0,31.0,27.705801879579674,18.375,12.875
2014-06-19,-75.72,45.38,OTTAWA CDA,6105976.0,23.1,12.6,17.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.852900939789837,18.291666666666668,0.0
2014-06-20,-75.72,45.38,OTTAWA CDA,6105976.0,22.0,12.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9264504698949185,14.666666666666664,0.0
2014-06-21,-75.72,45.38,OTTAWA CDA,6105976.0,23.0,12.5,17.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4632252349474584,8.083333333333334,0.0
2014-06-22,-75.72,45.38,OTTAWA CDA,6105976.0,25.5,12.5,19.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,15.231612617473731,8.958333333333334,8.625
2014-06-23,-75.72,45.38,OTTAWA CDA,6105976.0,26.3,12.0,19.2,0.0,1.2,5.4,0.0,5.4,0.0,29.0,22.115806308736865,7.916666666666668,13.791666666666664
2014-06-24,-75.72,45.38,OTTAWA CDA,6105976.0,21.2,19.0,20.1,0.0,2.1,69.3,0.0,69.3,0.0,29.0,25.55790315436843,11.166666666666664,13.625
2014-06-25,-75.72,45.38,OTTAWA CDA,6105976.0,24.1,18.5,21.3,0.0,3.3,0.0,0.0,0.0,0.0,30.0,27.778951577184216,11.125,18.5
2014-06-26,-75.72,45.38,OTTAWA CDA,6105976.0,27.3,17.6,22.5,0.0,4.5,0.0,0.0,0.0,0.0,31.0,29.389475788592108,10.833333333333336,18.58333333333333
2014-06-27,-75.72,45.38,OTTAWA CDA,6105976.0,29.0,12.3,20.7,0.0,2.7,0.0,0.0,0.0,0.0,31.0,30.19473789429605,6.541666666666668,14.208333333333336
2014-06-28,-75.72,45.38,OTTAWA CDA,6105976.0,29.3,14.5,21.9,0.0,3.9,0.0,0.0,0.0,0.0,34.0,32.097368947148034,7.958333333333332,20.375
2014-06-29,-75.72,45.38,OTTAWA CDA,6105976.0,30.1,17.5,23.8,0.0,5.8,0.0,0.0,0.0,0.0,39.0,35.548684473574006,11.541666666666664,24.29166666666667
2014-06-30,-75.72,45.38,OTTAWA CDA,6105976.0,30.0,21.4,25.7,0.0,7.7,0.0,0.0,0.0,0.0,39.0,37.27434223678701,12.75,33.166666666666664
2014-07-01,-75.72,45.38,OTTAWA CDA,6105976.0,31.0,22.0,26.5,0.0,8.5,0.2,0.0,0.2,0.0,40.0,38.6371711183935,19.33333333333333,34.958333333333336
2014-07-02,-75.72,45.38,OTTAWA CDA,6105976.0,28.8,20.0,24.4,0.0,6.4,8.0,0.0,8.0,0.0,35.0,36.81858555919675,15.083333333333336,23.375
2014-07-03,-75.72,45.38,OTTAWA CDA,6105976.0,20.8,16.0,18.4,0.0,0.4,0.5,0.0,0.5,0.0,26.0,31.40929277959837,13.166666666666664,1.0833333333333333
2014-07-04,-75.72,45.38,OTTAWA CDA,6105976.0,23.0,15.2,19.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,15.704646389799187,16.916666666666668,0.0
2014-07-05,-75.72,45.38,OTTAWA CDA,6105976.0,27.4,12.5,20.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,22.852323194899594,18.33333333333333,12.916666666666664
2014-07-06,-75.72,45.38,OTTAWA CDA,6105976.0,27.2,17.8,22.5,0.0,4.5,8.0,0.0,8.0,0.0,31.0,26.9261615974498,17.583333333333332,18.791666666666668
2014-07-07,-75.72,45.38,OTTAWA CDA,6105976.0,24.9,17.7,21.3,0.0,3.3,0.0,0.0,0.0,0.0,32.0,29.4630807987249,15.541666666666664,14.625
2014-07-08,-75.72,45.38,OTTAWA CDA,6105976.0,28.1,15.5,21.8,0.0,3.8,31.0,0.0,31.0,0.0,36.0,32.73154039936245,14.666666666666664,19.5
2014-07-09,-75.72,45.38,OTTAWA CDA,6105976.0,22.0,16.2,19.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,16.365770199681226,19.416666666666668,0.0
2014-07-10,-75.72,45.38,OTTAWA CDA,6105976.0,22.4,12.2,17.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8.182885099840613,13.291666666666664,0.0
2014-07-11,-75.72,45.38,OTTAWA CDA,6105976.0,25.6,10.2,17.9,0.1,0.0,0.0,0.0,0.0,0.0,28.0,18.091442549920306,8.166666666666666,12.125
2014-07-12,-75.72,45.38,OTTAWA CDA,6105976.0,27.7,13.5,20.6,0.0,2.6,8.2,0.0,8.2,0.0,32.0,25.04572127496015,8.041666666666666,16.0
2014-07-13,-75.72,45.38,OTTAWA CDA,6105976.0,26.4,17.5,22.0,0.0,4.0,4.4,0.0,4.4,0.0,35.0,30.022860637480072,15.708333333333336,15.458333333333336
2014-07-14,-75.72,45.38,OTTAWA CDA,6105976.0,23.4,14.4,18.9,0.0,0.9,0.2,0.0,0.2,0.0,26.0,28.01143031874004,10.375,5.291666666666667
2014-07-15,-75.72,45.38,OTTAWA CDA,6105976.0,23.0,13.7,18.4,0.0,0.4,4.6,0.0,4.6,0.0,30.0,29.005715159370023,10.041666666666666,5.833333333333332
2014-07-16,-75.72,45.38,OTTAWA CDA,6105976.0,23.1,13.7,18.4,0.0,0.4,0.0,0.0,0.0,0.0,27.0,28.00285757968501,14.625,4.25
2014-07-17,-75.72,45.38,OTTAWA CDA,6105976.0,22.6,11.4,17.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,26.50142878984251,10.875,1.0416666666666667
2014-07-18,-75.72,45.38,OTTAWA CDA,6105976.0,26.3,12.3,19.3,0.0,1.3,0.0,0.0,0.0,0.0,29.0,27.75071439492125,9.958333333333334,11.541666666666664
2014-07-19,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,12.9,19.5,0.0,1.5,0.0,0.0,0.0,0.0,29.0,28.375357197460627,7.956521739130435,13.217391304347824
2014-07-20,-75.72,45.38,OTTAWA CDA,6105976.0,26.1,17.0,21.6,0.0,3.6,0.0,0.0,0.0,0.0,32.0,30.187678598730315,7.125,14.541666666666664
2014-07-21,-75.72,45.38,OTTAWA CDA,6105976.0,28.3,16.9,22.6,0.0,4.6,0.0,0.0,0.0,0.0,36.0,33.09383929936516,7.291666666666668,22.5
2014-07-22,-75.72,45.38,OTTAWA CDA,6105976.0,29.9,17.6,23.8,0.0,5.8,0.0,0.0,0.0,0.0,36.0,34.54691964968258,11.458333333333336,23.875
2014-07-23,-75.72,45.38,OTTAWA CDA,6105976.0,25.5,19.8,22.7,0.0,4.7,0.0,0.0,0.0,0.0,32.0,33.27345982484129,19.666666666666668,20.45833333333333
2014-07-24,-75.72,45.38,OTTAWA CDA,6105976.0,23.2,11.9,17.6,0.4,0.0,0.0,0.0,0.0,0.0,25.0,29.136729912420645,12.916666666666664,3.125
2014-07-25,-75.72,45.38,OTTAWA CDA,6105976.0,26.0,13.6,19.8,0.0,1.8,0.0,0.0,0.0,0.0,30.0,29.568364956210324,14.708333333333336,11.541666666666664
2014-07-26,-75.72,45.38,OTTAWA CDA,6105976.0,24.7,13.0,18.9,0.0,0.9,5.0,0.0,5.0,0.0,29.0,29.28418247810516,11.0,14.043478260869565
2014-07-27,-75.72,45.38,OTTAWA CDA,6105976.0,23.9,17.2,20.6,0.0,2.6,0.0,0.0,0.0,0.0,31.0,30.142091239052586,12.333333333333336,14.0
2014-07-28,-75.72,45.38,OTTAWA CDA,6105976.0,19.4,16.3,17.9,0.1,0.0,1.0,0.0,1.0,0.0,0.0,15.071045619526293,18.0,0.0
2014-07-29,-75.72,45.38,OTTAWA CDA,6105976.0,22.1,10.9,16.5,1.5,0.0,1.6,0.0,1.6,0.0,0.0,7.535522809763147,12.083333333333336,0.0
2014-07-30,-75.72,45.38,OTTAWA CDA,6105976.0,20.7,12.7,16.7,1.3,0.0,9.2,0.0,9.2,0.0,0.0,3.7677614048815733,10.708333333333334,0.0
2014-07-31,-75.72,45.38,OTTAWA CDA,6105976.0,22.7,11.8,17.3,0.7,0.0,3.7,0.0,3.7,0.0,26.0,14.883880702440784,10.875,4.208333333333333
2014-08-01,-75.72,45.38,OTTAWA CDA,6105976.0,26.4,14.2,20.3,0.0,2.3,0.0,0.0,0.0,0.0,32.0,23.44194035122039,10.791666666666664,13.458333333333336
2014-08-02,-75.72,45.38,OTTAWA CDA,6105976.0,28.0,14.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,28.720970175610198,6.521739130434782,15.130434782608695
2014-08-03,-75.72,45.38,OTTAWA CDA,6105976.0,27.3,14.0,20.7,0.0,2.7,0.0,0.0,0.0,0.0,32.0,30.3604850878051,7.416666666666668,15.541666666666664
2014-08-04,-75.72,45.38,OTTAWA CDA,6105976.0,27.5,14.5,21.0,0.0,3.0,2.8,0.0,2.8,0.0,32.0,31.18024254390255,7.916666666666668,10.791666666666664
2014-08-05,-75.72,45.38,OTTAWA CDA,6105976.0,23.8,14.8,19.3,0.0,1.3,0.0,0.0,0.0,0.0,30.0,30.59012127195128,11.291666666666664,10.375
2014-08-06,-75.72,45.38,OTTAWA CDA,6105976.0,25.3,10.3,17.8,0.2,0.0,1.0,0.0,1.0,0.0,27.0,28.79506063597564,11.916666666666664,6.5
2014-08-07,-75.72,45.38,OTTAWA CDA,6105976.0,24.0,13.5,18.8,0.0,0.8,0.0,0.0,0.0,0.0,26.0,27.39753031798782,16.375,8.416666666666666
2014-08-08,-75.72,45.38,OTTAWA CDA,6105976.0,26.3,13.5,19.9,0.0,1.9,0.0,0.0,0.0,0.0,29.0,28.19876515899391,13.333333333333336,11.5
2014-08-09,-75.72,45.38,OTTAWA CDA,6105976.0,28.5,14.0,21.3,0.0,3.3,0.0,0.0,0.0,0.0,32.0,30.09938257949695,8.041666666666666,13.416666666666664
2014-08-10,-75.72,45.38,OTTAWA CDA,6105976.0,29.0,12.0,20.5,0.0,2.5,0.0,0.0,0.0,0.0,33.0,31.549691289748484,6.916666666666668,18.45833333333333
2014-08-11,-75.72,45.38,OTTAWA CDA,6105976.0,29.5,13.5,21.5,0.0,3.5,0.0,0.0,0.0,0.0,34.0,32.77484564487424,8.833333333333334,21.54166666666667
2014-08-12,-75.72,45.38,OTTAWA CDA,6105976.0,22.2,16.9,19.6,0.0,1.6,49.8,0.0,49.8,0.0,27.0,29.88742282243712,18.08333333333333,2.1666666666666665
2014-08-13,-75.72,45.38,OTTAWA CDA,6105976.0,23.6,17.8,20.7,0.0,2.7,1.2,0.0,1.2,0.0,30.0,29.94371141121856,18.541666666666668,8.0
2014-08-14,-75.72,45.38,OTTAWA CDA,6105976.0,15.7,11.0,13.4,4.6,0.0,2.4,0.0,2.4,0.0,0.0,14.97185570560928,16.208333333333332,0.0
2014-08-15,-75.72,45.38,OTTAWA CDA,6105976.0,16.5,11.4,14.0,4.0,0.0,1.2,0.0,1.2,0.0,0.0,7.48592785280464,11.791666666666664,0.0
2014-08-16,-75.72,45.38,OTTAWA CDA,6105976.0,17.0,13.0,15.0,3.0,0.0,8.6,0.0,8.6,0.0,0.0,3.74296392640232,11.291666666666664,0.0
2014-08-17,-75.72,45.38,OTTAWA CDA,6105976.0,21.0,11.8,16.4,1.6,0.0,4.2,0.0,4.2,0.0,0.0,1.87148196320116,14.625,0.0
2014-08-18,-75.72,45.38,OTTAWA CDA,6105976.0,21.0,9.9,15.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93574098160058,8.958333333333334,0.0
2014-08-19,-75.72,45.38,OTTAWA CDA,6105976.0,22.9,8.1,15.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.46787049080029,5.833333333333332,0.0
2014-08-20,-75.72,45.38,OTTAWA CDA,6105976.0,25.2,13.4,19.3,0.0,1.3,15.8,0.0,15.8,0.0,31.0,15.733935245400145,12.5,10.916666666666664
2014-08-21,-75.72,45.38,OTTAWA CDA,6105976.0,24.0,18.0,21.0,0.0,3.0,15.0,0.0,15.0,0.0,30.0,22.866967622700077,15.166666666666664,9.583333333333334
2014-08-22,-75.72,45.38,OTTAWA CDA,6105976.0,22.3,16.7,19.5,0.0,1.5,0.0,0.0,0.0,0.0,27.0,24.93348381135004,15.833333333333336,9.875
2014-08-23,-75.72,45.38,OTTAWA CDA,6105976.0,25.5,16.5,21.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,27.466741905675022,12.416666666666664,11.833333333333336
2014-08-24,-75.72,45.38,OTTAWA CDA,6105976.0,28.2,12.4,20.3,0.0,2.3,0.0,0.0,0.0,0.0,33.0,30.23337095283751,6.291666666666668,17.375
2014-08-25,-75.72,45.38,OTTAWA CDA,6105976.0,27.8,13.5,20.7,0.0,2.7,0.0,0.0,0.0,0.0,32.0,31.116685476418752,8.166666666666666,15.208333333333336
2014-08-26,-75.72,45.38,OTTAWA CDA,6105976.0,28.0,14.6,21.3,0.0,3.3,0.0,0.0,0.0,0.0,36.0,33.558342738209376,14.958333333333336,21.54166666666667
2014-08-27,-75.72,45.38,OTTAWA CDA,6105976.0,23.4,18.0,20.7,0.0,2.7,0.0,0.0,0.0,0.0,29.0,31.27917136910469,15.166666666666664,13.333333333333336
2014-08-28,-75.72,45.38,OTTAWA CDA,6105976.0,19.5,15.0,17.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,15.639585684552346,15.75,0.0
